atleta_id,rodada_real,apelido,posicao,rodada_x,preco_num,rodada_y,media_acumulada,media_previa,perfil
105568,8,Lucero,Atacante,8,8.14,8,0.7062499999999999,0.7062499999999999,Inesperado
105568,8,Lucero,Atacante,8,8.14,8,0.7411764705882353,0.7411764705882353,Inesperado
105568,8,Lucero,Atacante,8,8.14,8,0.8111111111111111,0.8111111111111111,Inesperado
105568,8,Lucero,Atacante,8,0.0,8,0.7062499999999999,0.7062499999999999,Inesperado
105568,8,Lucero,Atacante,8,0.0,8,0.7411764705882353,0.7411764705882353,Inesperado
105568,8,Lucero,Atacante,8,0.0,8,0.8111111111111111,0.8111111111111111,Inesperado
104754,8,Juan Vojvoda,Técnico,8,6.58,8,4.12,4.12,Inesperado
104754,8,Juan Vojvoda,Técnico,8,6.58,8,4.0596,4.0596,Inesperado
104754,8,Juan Vojvoda,Técnico,8,6.58,8,4.212307692307692,4.212307692307692,Inesperado
104754,8,Juan Vojvoda,Técnico,8,6.58,8,4.146296296296296,4.146296296296296,Inesperado
104754,8,Juan Vojvoda,Técnico,8,12.62,8,4.12,4.12,Intermediario
104754,8,Juan Vojvoda,Técnico,8,12.62,8,4.0596,4.0596,Intermediario
104754,8,Juan Vojvoda,Técnico,8,12.62,8,4.212307692307692,4.212307692307692,Intermediario
104754,8,Juan Vojvoda,Técnico,8,12.62,8,4.146296296296296,4.146296296296296,Intermediario
104754,8,Juan Vojvoda,Técnico,8,8.44,8,4.12,4.12,Intermediario
104754,8,Juan Vojvoda,Técnico,8,8.44,8,4.0596,4.0596,Intermediario
104754,8,Juan Vojvoda,Técnico,8,8.44,8,4.212307692307692,4.212307692307692,Intermediario
104754,8,Juan Vojvoda,Técnico,8,8.44,8,4.146296296296296,4.146296296296296,Intermediario
104754,8,Juan Vojvoda,Técnico,8,0.0,8,4.12,4.12,Inesperado
104754,8,Juan Vojvoda,Técnico,8,0.0,8,4.0596,4.0596,Inesperado
104754,8,Juan Vojvoda,Técnico,8,0.0,8,4.212307692307692,4.212307692307692,Inesperado
104754,8,Juan Vojvoda,Técnico,8,0.0,8,4.146296296296296,4.146296296296296,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,6.77,9,2.198076923076923,2.198076923076923,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,7.05,9,2.198076923076923,2.198076923076923,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,7.0,9,2.198076923076923,2.198076923076923,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,13.58,9,2.198076923076923,2.198076923076923,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,6.08,9,2.198076923076923,2.198076923076923,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,4.33,9,2.198076923076923,2.198076923076923,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.154347826086956,2.154347826086956,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.129787234042553,2.129787234042553,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.1,2.1,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.057142857142857,2.057142857142857,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.016,2.016,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.1431372549019607,2.1431372549019607,Inesperado
51413,9,Walter,Goleiro,9,0.0,9,2.198076923076923,2.198076923076923,Inesperado
101027,9,Diego,Lateral,9,6.73,9,4.413636363636363,4.413636363636363,Inesperado
101027,9,Diego,Lateral,9,6.73,9,4.221739130434782,4.221739130434782,Inesperado
101027,9,Diego,Lateral,9,6.73,9,4.054166666666666,4.054166666666666,Inesperado
101027,9,Diego,Lateral,9,6.23,9,4.413636363636363,4.413636363636363,Inesperado
101027,9,Diego,Lateral,9,6.23,9,4.221739130434782,4.221739130434782,Inesperado
101027,9,Diego,Lateral,9,6.23,9,4.054166666666666,4.054166666666666,Inesperado
101027,9,Diego,Lateral,9,0.0,9,4.413636363636363,4.413636363636363,Inesperado
101027,9,Diego,Lateral,9,0.0,9,4.221739130434782,4.221739130434782,Inesperado
101027,9,Diego,Lateral,9,0.0,9,4.054166666666666,4.054166666666666,Inesperado
107554,9,Natanael,Lateral,9,0.77,9,2.4612903225806453,2.4612903225806453,Inesperado
107554,9,Natanael,Lateral,9,0.77,9,2.384375,2.384375,Inesperado
107554,9,Natanael,Lateral,9,0.77,9,2.3454545454545457,2.3454545454545457,Inesperado
107554,9,Natanael,Lateral,9,0.77,9,2.3147058823529414,2.3147058823529414,Inesperado
107554,9,Natanael,Lateral,9,3.17,9,2.4612903225806453,2.4612903225806453,Inesperado
107554,9,Natanael,Lateral,9,3.17,9,2.384375,2.384375,Inesperado
107554,9,Natanael,Lateral,9,3.17,9,2.3454545454545457,2.3454545454545457,Inesperado
107554,9,Natanael,Lateral,9,3.17,9,2.3147058823529414,2.3147058823529414,Inesperado
107554,9,Natanael,Lateral,9,9.21,9,2.4612903225806453,2.4612903225806453,Inesperado
107554,9,Natanael,Lateral,9,9.21,9,2.384375,2.384375,Inesperado
107554,9,Natanael,Lateral,9,9.21,9,2.3454545454545457,2.3454545454545457,Inesperado
107554,9,Natanael,Lateral,9,9.21,9,2.3147058823529414,2.3147058823529414,Inesperado
107554,9,Natanael,Lateral,9,0.0,9,2.4612903225806453,2.4612903225806453,Inesperado
107554,9,Natanael,Lateral,9,0.0,9,2.384375,2.384375,Inesperado
107554,9,Natanael,Lateral,9,0.0,9,2.3454545454545457,2.3454545454545457,Inesperado
107554,9,Natanael,Lateral,9,0.0,9,2.3147058823529414,2.3147058823529414,Inesperado
97653,9,Murilo,Zagueiro,9,8.07,9,1.894736842105263,1.894736842105263,Inesperado
97653,9,Murilo,Zagueiro,9,8.07,9,1.8461538461538463,1.8461538461538463,Inesperado
97653,9,Murilo,Zagueiro,9,8.07,9,2.005,2.005,Inesperado
97653,9,Murilo,Zagueiro,9,8.07,9,1.9560975609756097,1.9560975609756097,Inesperado
97653,9,Murilo,Zagueiro,9,8.07,9,2.1142857142857143,2.1142857142857143,Inesperado
97653,9,Murilo,Zagueiro,9,9.39,9,1.894736842105263,1.894736842105263,Inesperado
97653,9,Murilo,Zagueiro,9,9.39,9,1.8461538461538463,1.8461538461538463,Inesperado
97653,9,Murilo,Zagueiro,9,9.39,9,2.005,2.005,Inesperado
97653,9,Murilo,Zagueiro,9,9.39,9,1.9560975609756097,1.9560975609756097,Inesperado
97653,9,Murilo,Zagueiro,9,9.39,9,2.1142857142857143,2.1142857142857143,Inesperado
97653,9,Murilo,Zagueiro,9,11.05,9,1.894736842105263,1.894736842105263,Inesperado
97653,9,Murilo,Zagueiro,9,11.05,9,1.8461538461538463,1.8461538461538463,Inesperado
97653,9,Murilo,Zagueiro,9,11.05,9,2.005,2.005,Inesperado
97653,9,Murilo,Zagueiro,9,11.05,9,1.9560975609756097,1.9560975609756097,Inesperado
97653,9,Murilo,Zagueiro,9,11.05,9,2.1142857142857143,2.1142857142857143,Inesperado
97653,9,Murilo,Zagueiro,9,11.98,9,1.894736842105263,1.894736842105263,Inesperado
97653,9,Murilo,Zagueiro,9,11.98,9,1.8461538461538463,1.8461538461538463,Inesperado
97653,9,Murilo,Zagueiro,9,11.98,9,2.005,2.005,Inesperado
97653,9,Murilo,Zagueiro,9,11.98,9,1.9560975609756097,1.9560975609756097,Inesperado
97653,9,Murilo,Zagueiro,9,11.98,9,2.1142857142857143,2.1142857142857143,Inesperado
97653,9,Murilo,Zagueiro,9,0.0,9,1.894736842105263,1.894736842105263,Inesperado
97653,9,Murilo,Zagueiro,9,0.0,9,1.8461538461538463,1.8461538461538463,Inesperado
97653,9,Murilo,Zagueiro,9,0.0,9,2.005,2.005,Inesperado
97653,9,Murilo,Zagueiro,9,0.0,9,1.9560975609756097,1.9560975609756097,Inesperado
97653,9,Murilo,Zagueiro,9,0.0,9,2.1142857142857143,2.1142857142857143,Inesperado
106593,9,Villalba,Zagueiro,9,4.51,9,2.881818181818182,2.881818181818182,Inesperado
106593,9,Villalba,Zagueiro,9,4.51,9,2.6416666666666666,2.6416666666666666,Inesperado
106593,9,Villalba,Zagueiro,9,0.0,9,2.881818181818182,2.881818181818182,Inesperado
106593,9,Villalba,Zagueiro,9,0.0,9,2.6416666666666666,2.6416666666666666,Inesperado
81121,9,Lucas Mugni,Meia,9,2.33,9,1.4285714285714286,1.4285714285714286,Inesperado
81121,9,Lucas Mugni,Meia,9,2.33,9,1.3636363636363635,1.3636363636363635,Inesperado
81121,9,Lucas Mugni,Meia,9,2.33,9,1.3043478260869565,1.3043478260869565,Inesperado
81121,9,Lucas Mugni,Meia,9,3.4,9,1.4285714285714286,1.4285714285714286,Inesperado
81121,9,Lucas Mugni,Meia,9,3.4,9,1.3636363636363635,1.3636363636363635,Inesperado
81121,9,Lucas Mugni,Meia,9,3.4,9,1.3043478260869565,1.3043478260869565,Inesperado
81121,9,Lucas Mugni,Meia,9,0.0,9,1.4285714285714286,1.4285714285714286,Inesperado
81121,9,Lucas Mugni,Meia,9,0.0,9,1.3636363636363635,1.3636363636363635,Inesperado
81121,9,Lucas Mugni,Meia,9,0.0,9,1.3043478260869565,1.3043478260869565,Inesperado
107173,9,Michel Araújo,Meia,9,6.51,9,2.3095238095238093,2.3095238095238093,Inesperado
107173,9,Michel Araújo,Meia,9,6.51,9,2.268181818181818,2.268181818181818,Inesperado
107173,9,Michel Araújo,Meia,9,6.51,9,2.243478260869565,2.243478260869565,Inesperado
107173,9,Michel Araújo,Meia,9,6.51,9,2.1875,2.1875,Inesperado
107173,9,Michel Araújo,Meia,9,6.24,9,2.3095238095238093,2.3095238095238093,Inesperado
107173,9,Michel Araújo,Meia,9,6.24,9,2.268181818181818,2.268181818181818,Inesperado
107173,9,Michel Araújo,Meia,9,6.24,9,2.243478260869565,2.243478260869565,Inesperado
107173,9,Michel Araújo,Meia,9,6.24,9,2.1875,2.1875,Inesperado
107173,9,Michel Araújo,Meia,9,4.25,9,2.3095238095238093,2.3095238095238093,Inesperado
107173,9,Michel Araújo,Meia,9,4.25,9,2.268181818181818,2.268181818181818,Inesperado
107173,9,Michel Araújo,Meia,9,4.25,9,2.243478260869565,2.243478260869565,Inesperado
107173,9,Michel Araújo,Meia,9,4.25,9,2.1875,2.1875,Inesperado
107173,9,Michel Araújo,Meia,9,0.0,9,2.3095238095238093,2.3095238095238093,Inesperado
107173,9,Michel Araújo,Meia,9,0.0,9,2.268181818181818,2.268181818181818,Inesperado
107173,9,Michel Araújo,Meia,9,0.0,9,2.243478260869565,2.243478260869565,Inesperado
107173,9,Michel Araújo,Meia,9,0.0,9,2.1875,2.1875,Inesperado
116447,9,Hércules,Meia,9,5.13,9,2.373076923076923,2.373076923076923,Inesperado
116447,9,Hércules,Meia,9,5.13,9,2.6518518518518515,2.6518518518518515,Inesperado
116447,9,Hércules,Meia,9,5.13,9,2.6607142857142856,2.6607142857142856,Inesperado
116447,9,Hércules,Meia,9,5.13,9,2.651724137931035,2.651724137931035,Inesperado
116447,9,Hércules,Meia,9,6.96,9,2.373076923076923,2.373076923076923,Inesperado
116447,9,Hércules,Meia,9,6.96,9,2.6518518518518515,2.6518518518518515,Inesperado
116447,9,Hércules,Meia,9,6.96,9,2.6607142857142856,2.6607142857142856,Inesperado
116447,9,Hércules,Meia,9,6.96,9,2.651724137931035,2.651724137931035,Inesperado
116447,9,Hércules,Meia,9,5.25,9,2.373076923076923,2.373076923076923,Inesperado
116447,9,Hércules,Meia,9,5.25,9,2.6518518518518515,2.6518518518518515,Inesperado
116447,9,Hércules,Meia,9,5.25,9,2.6607142857142856,2.6607142857142856,Inesperado
116447,9,Hércules,Meia,9,5.25,9,2.651724137931035,2.651724137931035,Inesperado
116447,9,Hércules,Meia,9,0.0,9,2.373076923076923,2.373076923076923,Inesperado
116447,9,Hércules,Meia,9,0.0,9,2.6518518518518515,2.6518518518518515,Inesperado
116447,9,Hércules,Meia,9,0.0,9,2.6607142857142856,2.6607142857142856,Inesperado
116447,9,Hércules,Meia,9,0.0,9,2.651724137931035,2.651724137931035,Inesperado
99198,9,Vegetti,Atacante,9,12.31,9,6.618181818181818,6.618181818181818,Medalhao
99198,9,Vegetti,Atacante,9,12.31,9,6.308333333333334,6.308333333333334,Medalhao
99198,9,Vegetti,Atacante,9,0.0,9,6.618181818181818,6.618181818181818,Inesperado
99198,9,Vegetti,Atacante,9,0.0,9,6.308333333333334,6.308333333333334,Inesperado
109401,9,Erick Pulga,Atacante,9,0.0,9,5.9125,5.9125,Inesperado
124280,9,Ricardo Mathias,Atacante,9,2.0,9,0.43333333333333335,0.43333333333333335,Inesperado
124280,9,Ricardo Mathias,Atacante,9,2.0,9,0.37142857142857144,0.37142857142857144,Inesperado
124280,9,Ricardo Mathias,Atacante,9,0.0,9,0.43333333333333335,0.43333333333333335,Inesperado
124280,9,Ricardo Mathias,Atacante,9,0.0,9,0.37142857142857144,0.37142857142857144,Inesperado
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.712619047619048,3.712619047619048,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.6546511627906977,3.6546511627906977,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.5856818181818184,3.5856818181818184,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.549555555555555,3.549555555555555,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.486739130434783,3.486739130434783,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.523191489361702,3.523191489361702,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.84,9,3.5004166666666667,3.5004166666666667,Intermediario
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.712619047619048,3.712619047619048,Inesperado
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.6546511627906977,3.6546511627906977,Inesperado
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.5856818181818184,3.5856818181818184,Inesperado
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.549555555555555,3.549555555555555,Inesperado
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.486739130434783,3.486739130434783,Inesperado
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.523191489361702,3.523191489361702,Inesperado
72391,9,Fernando Diniz,Técnico,9,5.9,9,3.5004166666666667,3.5004166666666667,Inesperado
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.712619047619048,3.712619047619048,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.6546511627906977,3.6546511627906977,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.5856818181818184,3.5856818181818184,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.549555555555555,3.549555555555555,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.486739130434783,3.486739130434783,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.523191489361702,3.523191489361702,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.81,9,3.5004166666666667,3.5004166666666667,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.712619047619048,3.712619047619048,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.6546511627906977,3.6546511627906977,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.5856818181818184,3.5856818181818184,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.549555555555555,3.549555555555555,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.486739130434783,3.486739130434783,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.523191489361702,3.523191489361702,Intermediario
72391,9,Fernando Diniz,Técnico,9,8.01,9,3.5004166666666667,3.5004166666666667,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.712619047619048,3.712619047619048,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.6546511627906977,3.6546511627906977,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.5856818181818184,3.5856818181818184,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.549555555555555,3.549555555555555,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.486739130434783,3.486739130434783,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.523191489361702,3.523191489361702,Intermediario
72391,9,Fernando Diniz,Técnico,9,14.3,9,3.5004166666666667,3.5004166666666667,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.712619047619048,3.712619047619048,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.6546511627906977,3.6546511627906977,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.5856818181818184,3.5856818181818184,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.549555555555555,3.549555555555555,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.486739130434783,3.486739130434783,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.523191489361702,3.523191489361702,Intermediario
72391,9,Fernando Diniz,Técnico,9,9.07,9,3.5004166666666667,3.5004166666666667,Intermediario
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.712619047619048,3.712619047619048,Inesperado
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.6546511627906977,3.6546511627906977,Inesperado
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.5856818181818184,3.5856818181818184,Inesperado
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.549555555555555,3.549555555555555,Inesperado
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.486739130434783,3.486739130434783,Inesperado
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.523191489361702,3.523191489361702,Inesperado
72391,9,Fernando Diniz,Técnico,9,0.0,9,3.5004166666666667,3.5004166666666667,Inesperado
99552,10,Rossi,Goleiro,10,5.6,10,4.8533333333333335,4.8533333333333335,Inesperado
99552,10,Rossi,Goleiro,10,5.6,10,4.6125,4.6125,Inesperado
99552,10,Rossi,Goleiro,10,0.0,10,4.8533333333333335,4.8533333333333335,Inesperado
99552,10,Rossi,Goleiro,10,0.0,10,4.6125,4.6125,Inesperado
78850,10,Reinaldo,Lateral,10,9.41,10,2.8152542372881353,2.8152542372881353,Intermediario
78850,10,Reinaldo,Lateral,10,9.41,10,2.768333333333333,2.768333333333333,Intermediario
78850,10,Reinaldo,Lateral,10,9.41,10,2.8147540983606554,2.8147540983606554,Intermediario
78850,10,Reinaldo,Lateral,10,9.41,10,2.8096774193548386,2.8096774193548386,Intermediario
78850,10,Reinaldo,Lateral,10,9.41,10,2.83968253968254,2.83968253968254,Intermediario
78850,10,Reinaldo,Lateral,10,9.41,10,2.7953125,2.7953125,Intermediario
78850,10,Reinaldo,Lateral,10,9.41,10,2.749230769230769,2.749230769230769,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.8152542372881353,2.8152542372881353,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.768333333333333,2.768333333333333,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.8147540983606554,2.8147540983606554,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.8096774193548386,2.8096774193548386,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.83968253968254,2.83968253968254,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.7953125,2.7953125,Intermediario
78850,10,Reinaldo,Lateral,10,12.47,10,2.749230769230769,2.749230769230769,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.8152542372881353,2.8152542372881353,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.768333333333333,2.768333333333333,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.8147540983606554,2.8147540983606554,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.8096774193548386,2.8096774193548386,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.83968253968254,2.83968253968254,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.7953125,2.7953125,Intermediario
78850,10,Reinaldo,Lateral,10,13.31,10,2.749230769230769,2.749230769230769,Intermediario
78850,10,Reinaldo,Lateral,10,4.72,10,2.8152542372881353,2.8152542372881353,Inesperado
78850,10,Reinaldo,Lateral,10,4.72,10,2.768333333333333,2.768333333333333,Inesperado
78850,10,Reinaldo,Lateral,10,4.72,10,2.8147540983606554,2.8147540983606554,Inesperado
78850,10,Reinaldo,Lateral,10,4.72,10,2.8096774193548386,2.8096774193548386,Inesperado
78850,10,Reinaldo,Lateral,10,4.72,10,2.83968253968254,2.83968253968254,Inesperado
78850,10,Reinaldo,Lateral,10,4.72,10,2.7953125,2.7953125,Inesperado
78850,10,Reinaldo,Lateral,10,4.72,10,2.749230769230769,2.749230769230769,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.8152542372881353,2.8152542372881353,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.768333333333333,2.768333333333333,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.8147540983606554,2.8147540983606554,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.8096774193548386,2.8096774193548386,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.83968253968254,2.83968253968254,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.7953125,2.7953125,Inesperado
78850,10,Reinaldo,Lateral,10,7.55,10,2.749230769230769,2.749230769230769,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.8152542372881353,2.8152542372881353,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.768333333333333,2.768333333333333,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.8147540983606554,2.8147540983606554,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.8096774193548386,2.8096774193548386,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.83968253968254,2.83968253968254,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.7953125,2.7953125,Inesperado
78850,10,Reinaldo,Lateral,10,7.07,10,2.749230769230769,2.749230769230769,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.8152542372881353,2.8152542372881353,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.768333333333333,2.768333333333333,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.8147540983606554,2.8147540983606554,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.8096774193548386,2.8096774193548386,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.83968253968254,2.83968253968254,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.7953125,2.7953125,Inesperado
78850,10,Reinaldo,Lateral,10,0.0,10,2.749230769230769,2.749230769230769,Inesperado
130811,10,Souza,Lateral,10,0.0,10,,0.0,Inesperado
92087,10,Lyanco,Zagueiro,10,0.0,10,6.066666666666666,6.066666666666666,Inesperado
104250,10,João Victor,Zagueiro,10,2.0,10,1.28,1.28,Inesperado
104250,10,João Victor,Zagueiro,10,2.0,10,1.248780487804878,1.248780487804878,Inesperado
104250,10,João Victor,Zagueiro,10,2.0,10,1.3404761904761904,1.3404761904761904,Inesperado
104250,10,João Victor,Zagueiro,10,2.0,10,1.3093023255813954,1.3093023255813954,Inesperado
104250,10,João Victor,Zagueiro,10,2.0,10,1.2795454545454545,1.2795454545454545,Inesperado
104250,10,João Victor,Zagueiro,10,2.69,10,1.28,1.28,Inesperado
104250,10,João Victor,Zagueiro,10,2.69,10,1.248780487804878,1.248780487804878,Inesperado
104250,10,João Victor,Zagueiro,10,2.69,10,1.3404761904761904,1.3404761904761904,Inesperado
104250,10,João Victor,Zagueiro,10,2.69,10,1.3093023255813954,1.3093023255813954,Inesperado
104250,10,João Victor,Zagueiro,10,2.69,10,1.2795454545454545,1.2795454545454545,Inesperado
104250,10,João Victor,Zagueiro,10,6.25,10,1.28,1.28,Inesperado
104250,10,João Victor,Zagueiro,10,6.25,10,1.248780487804878,1.248780487804878,Inesperado
104250,10,João Victor,Zagueiro,10,6.25,10,1.3404761904761904,1.3404761904761904,Inesperado
104250,10,João Victor,Zagueiro,10,6.25,10,1.3093023255813954,1.3093023255813954,Inesperado
104250,10,João Victor,Zagueiro,10,6.25,10,1.2795454545454545,1.2795454545454545,Inesperado
104250,10,João Victor,Zagueiro,10,4.1,10,1.28,1.28,Inesperado
104250,10,João Victor,Zagueiro,10,4.1,10,1.248780487804878,1.248780487804878,Inesperado
104250,10,João Victor,Zagueiro,10,4.1,10,1.3404761904761904,1.3404761904761904,Inesperado
104250,10,João Victor,Zagueiro,10,4.1,10,1.3093023255813954,1.3093023255813954,Inesperado
104250,10,João Victor,Zagueiro,10,4.1,10,1.2795454545454545,1.2795454545454545,Inesperado
104250,10,João Victor,Zagueiro,10,0.0,10,1.28,1.28,Inesperado
